Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     998/42892       renderer_direct_draw_mesh_textured_mat [289]
                0.00    0.00     999/42892       renderer_update [24]
                0.00    0.00     999/42892       renderer_extra_draw_scene_mouse_pick [44]
                0.00    0.00    1001/42892       renderer_direct_draw_line [268]
                0.00    0.00    7976/42892       renderer_direct_draw_triangle [227]
                0.00    0.00   30918/42892       renderer_direct_draw_mesh_textured [207]
[204]    0.0    0.00    0.00   42892         event_sys_trigger_phys_collision [204]
-----------------------------------------------
                0.00    0.00       1/36046       app_init [78]
                0.00    0.00       1/36046       core_data_play_func [1226]
                0.00    0.00       1/36046       core_data_play_scripts_func [1228]
                0.00    0.00       1/36046       core_data_play_phys_func [1227]
                0.00    0.00       1/36046       fprintf [1337]
                0.00    0.00       1/36046       terrain_add_chunk [5247]
                0.00    0.00       1/36046       save_sys_serialize_dir_light [4658]
                0.00    0.00       1/36046       save_sys_write_terrain_to_file_dbg [68]
                0.00    0.00       2/36046       save_sys_deserialize_entity [79]
                0.00    0.00       5/36046       core_data_init [151]
                0.00    0.00      41/36046       printf [4544]
                0.00    0.00    1998/36046       program_sync_phys [25]
                0.00    0.00    1998/36046       renderer_draw_terrain [118]
                0.00    0.00    7992/36046       app_update [3]
                0.00    0.00    7992/36046       renderer_update [24]
                0.00    0.00   16010/36046       program_start [1]
[205]    0.0    0.00    0.00   36046         debug_timer_stop_timer_static_print_func [205]
                0.00    0.00       1/140958      stbds_hash_string [180]
-----------------------------------------------
                0.00    0.00     999/30982       nk_draw_property [66]
                0.00    0.00    1998/30982       nk_do_edit [3982]
                0.00    0.00    3998/30982       nk_draw_scrollbar [4013]
                0.00    0.00    4995/30982       nk_panel_end [109]
                0.00    0.00   18992/30982       nk_draw_button [3992]
[206]    0.0    0.00    0.00   30982         nk_stroke_rect [206]
                0.00    0.00   14997/145800      nk_str_free [179]
-----------------------------------------------
                0.00    0.00   30919/30919       debug_draw_sphere_model_func [116]
[207]    0.0    0.00    0.00   30919         renderer_direct_draw_mesh_textured [207]
                0.00    0.00   92757/421461      texture_free_handle [167]
                0.00    0.00   30919/42892       camera_get_view_mat [203]
                0.00    0.00   30919/291641      shader_set_int_handle_no_dbg [171]
                0.00    0.00   30918/48315       stbds_rand_seed [194]
                0.00    0.00   30918/42892       event_sys_trigger_phys_collision [204]
                0.00    0.00   30918/92845       shader_delete [185]
                0.00    0.00   30918/108807      shader_set_vec3_handle_dbg [183]
-----------------------------------------------
                0.00    0.00       1/27959       program_start [1]
                0.00    0.00   13972/27959       renderer_draw_terrain [118]
                0.00    0.00   13986/27959       renderer_update [24]
[208]    0.0    0.00    0.00   27959         renderer_init [208]
-----------------------------------------------
                0.00    0.00    1996/26954       terrain_generate_chunk [5249]
                0.00    0.00    2004/26954       gizmo_update [126]
                0.00    0.00   22954/26954       terrain_update [267]
[209]    0.0    0.00    0.00   26954         debug_draw_line_func [209]
-----------------------------------------------
                0.00    0.00       1/25076       nk_font_atlas_add_from_file [97]
                0.00    0.00       2/25076       nk_window_collapse [358]
                0.00    0.00      25/25076       nk_group_begin_titled [121]
                0.00    0.00     999/25076       nk_property [148]
                0.00    0.00    2997/25076       nk_window_is_collapsed [260]
                0.00    0.00    2997/25076       nk_menu_begin [4139]
                0.00    0.00    2997/25076       nk_tree_base [4350]
                0.00    0.00    4995/25076       nk_begin_titled [107]
                0.00    0.00   10063/25076       nk_draw_text [74]
[210]    0.0    0.00    0.00   25076         nk_murmur_hash [210]
-----------------------------------------------
                0.00    0.00       1/19044       cubemap_load_dbg [150]
                0.00    0.00       1/19044       __scripts_get_script_entity_enemy_behaviour_script_t [5731]
                0.00    0.00       1/19044       _scripts_update_fps_controller_script_t_ [5732]
                0.00    0.00       2/19044       editor_save_load_info_from_file [87]
                0.00    0.00       5/19044       sprintf [4761]
                0.00    0.00       6/19044       _script_remove_generic_ [5728]
                0.00    0.00      47/19044       save_sys_write_empty_scene_to_path [4663]
                0.00    0.00     999/19044       app_update [3]
                0.00    0.00     999/19044       gui_properties_win [45]
                0.00    0.00     999/19044       renderer_extra_draw_scene_outline [52]
                0.00    0.00    2997/19044       gizmo_update [126]
                0.00    0.00    2997/19044       gui_light_hierarchy_win [46]
                0.00    0.00    2997/19044       state_entity_update_global_model_dbg [33]
                0.00    0.00    2997/19044       state_entity_model_no_scale [4796]
                0.00    0.00    3996/19044       renderer_update [24]
[211]    0.0    0.00    0.00   19044         state_entity_remove_child [211]
-----------------------------------------------
                0.00    0.00   18981/18981       nk_glfw3_new_frame [62]
[212]    0.0    0.00    0.00   18981         nk_input_key [212]
-----------------------------------------------
                0.00    0.00       1/18136       nk_panel_end [109]
                0.00    0.00       3/18136       nk_scrollbar_behavior [4216]
                0.00    0.00      10/18136       gui_struct_browser_display_struct [1645]
                0.00    0.00    1998/18136       nk_do_edit [3982]
                0.00    0.00    2994/18136       nk_panel_begin [58]
                0.00    0.00    3140/18136       nk_button_behavior [3881]
                0.00    0.00    4995/18136       nk_begin_titled [107]
                0.00    0.00    4995/18136       gui_update [4]
[213]    0.0    0.00    0.00   18136         nk_input_is_mouse_hovering_rect [213]
-----------------------------------------------
                0.00    0.00       1/18023       app_init [78]
                0.00    0.00       1/18023       core_data_play_scripts_func [1228]
                0.00    0.00       1/18023       terrain_add_chunk [5247]
                0.00    0.00       1/18023       save_sys_serialize_dir_light [4658]
                0.00    0.00       1/18023       save_sys_write_terrain_to_file_dbg [68]
                0.00    0.00       2/18023       core_data_play_func [1226]
                0.00    0.00       2/18023       save_sys_deserialize_entity [79]
                0.00    0.00       6/18023       core_data_init [151]
                0.00    0.00     999/18023       program_sync_phys [25]
                0.00    0.00    3996/18023       app_update [3]
                0.00    0.00    4995/18023       renderer_update [24]
